Year,Month,Day,Pig Manure (kg),Kitchen Food Waste (kg),Chicken Litter (kg),Cassava (kg),Bagasse Feed (kg),Energy Grass (kg),Banana Shafts (kg),Alcohol Waste (kg),Municipal Residue (kg),Fish Waste (kg),Water (L),Diesel (L),Electricity Use (kWh),Temperature (C),Humidity (%),Rainfall (mm),C/N Ratio,Digester Temp (C),biogas_production
2019,4,17,9.652659342,16.13374219,10.99741033,23.90034441,19.05840438,8.784901371,8.095360488,3.880534178,11.30579296,4.041702647,86.69371759,2.274422922,27.35798808,32.36061679,56.43869276,3.351452264,28.92745052,37.81901198,66.88561
2019,4,17,11.96689781,12.07242424,18.56404113,14.2429874,15.77497079,6.276682125,9.146021597,6.128815997,18.97650297,5.724736652,112.9136861,1.492349065,19.08403925,36.36913925,74.47126802,11.88481085,22.06226069,38.9989391,72.42072
2019,4,17,25.97791187,7.036774262,13.1438736,1.119350978,12.09105182,12.52813211,11.60532191,6.534763072,7.260758367,6.13664658,96.63586151,1.434177288,16.70399568,23.12464283,68.34890865,0.913101422,28.18805149,38.02477796,59.38871
2019,4,18,24.85875701,20.99312486,4.083346959,13.43179818,12.19701463,7.102365691,7.870978418,0.371179083,15.76984019,7.91990018,82.31284462,2.154313537,13.4192169,33.43177624,76.92641844,0.314247779,30.96665909,37.08497542,73.461334
2019,4,18,2.73437284,21.78406488,17.33892023,23.77639603,14.69351281,15.21884611,11.51484864,4.577855876,9.20655237,9.001024292,130.2389801,1.405689123,15.93134974,31.21501817,70.83664015,7.210027986,29.81094774,36.93152917,71.618095
2019,4,18,28.91421452,16.45821497,6.321617434,13.76930074,16.89046865,13.70667202,10.12319094,6.564411503,8.145221189,4.576824999,99.10987722,3.441717734,14.91951291,27.17064566,81.65073961,6.494006783,28.22368904,36.83171849,71.9309
2019,4,19,28.74457246,24.09983965,11.57710248,32.73082509,17.5376601,15.1551585,6.195743197,4.982706429,12.20837453,5.552099699,86.16941102,1.134319036,22.31655525,27.71433996,85.3573014,0.049631033,25.48803917,36.39518758,91.83804
2019,4,19,40.98303613,18.3838278,13.75288248,16.48854823,18.48804628,12.66783801,8.463082024,5.389665448,2.65983262,3.516551392,117.1525798,3.030672989,29.33168221,28.49546679,67.88215732,4.732543108,25.28643262,35.1425142,86.859406
2019,4,19,14.64194585,25.97616299,15.89991486,19.51985723,13.13197541,12.89004818,7.661576875,7.738482111,17.66657498,5.4447966,106.9645911,2.710495361,39.40934298,34.06869575,59.53354381,8.785538047,26.0046255,36.20283625,83.69481
2019,4,20,24.74191165,17.74822513,13.1164916,20.58338943,21.69142544,13.65284709,3.994251669,6.568184368,19.62743997,8.911273659,152.1284181,1.640925268,27.34558868,28.19371051,73.98301252,1.248606881,30.0566184,37.28263254,89.92873
2019,4,20,42.35837822,11.98331792,11.40343628,6.681401592,16.47700713,19.02005223,1.529347152,4.783710184,10.45943695,5.94992016,85.94475738,1.997318081,34.17188814,30.91180922,86.33165883,9.174546718,23.31661605,35.25933834,82.05406
2019,4,21,22.68016908,14.86396553,13.65483798,16.45712645,18.40467315,7.858248212,9.54677879,1.638033859,13.59471102,8.257928803,79.09214033,0.777741824,43.51063652,36.57313149,82.19926993,4.814890188,22.2347933,33.32033543,78.598816
2019,4,21,18.35752736,1.08271922,5.574950332,20.54481568,7.959606159,9.856072416,2.846559427,2.537026656,20.55972292,5.958161316,90.71861394,3.810336672,26.50689567,29.50524096,62.58124,2.175483594,27.92076543,37.44863448,59.906734
2019,4,21,11.50435765,12.41274189,15.00890119,28.29123759,8.216129539,12.42189066,5.82368127,7.151112013,2.601589045,8.740200359,101.278323,1.515009874,41.50605428,26.57713673,77.89297807,5.331012391,28.62374383,35.24224446,62.79923
2019,4,22,19.52435411,9.92425176,10.97287469,26.19783936,12.77541292,9.014251506,9.100861118,4.083309039,19.29040452,3.160282171,127.6680637,1.346211643,33.04181311,26.52385823,76.82366288,3.584117385,23.22352255,34.05970085,72.39249
2019,4,22,27.89996666,6.958109485,6.114470751,21.38995831,17.01702796,13.40137329,7.961636737,7.047971415,15.19663604,7.922576607,128.6397976,1.767777673,42.90815335,25.71581464,69.69387923,1.103608837,25.37123592,36.31059324,74.65649
2019,4,22,18.40987942,6.644983336,20.3858855,26.93907836,7.02979229,6.5497636,5.45831669,4.211551175,12.87439775,9.169277881,113.9971798,2.1843267,41.45828499,30.14215867,69.55811889,2.165191107,28.3722434,34.89971036,73.03558
2019,4,23,46.94550717,10.7127679,20.46549798,26.50982074,25.87256572,8.04395709,10.87065154,2.891755953,10.90899133,6.588169553,137.073164,2.588681273,20.72940129,31.49904327,78.07991801,0.308525138,25.90190226,37.60009891,106.58563
2019,4,23,31.95533294,19.13780452,17.65468299,26.585266,8.874411508,10.54485935,12.08461691,3.619685238,10.87789392,6.260131565,151.5202569,1.755466077,3.893853601,31.55848072,84.63949157,5.324311927,27.74230841,32.86453174,92.79707
2019,4,23,5.550256602,15.30906634,9.253975529,4.850771336,15.46148047,6.829087588,12.90145001,6.397382447,14.63369022,4.991451921,140.7821834,2.822676976,30.69621971,30.9391319,58.68406914,6.369499256,19.27720761,37.30708343,58.11455
2019,4,24,14.5663672,23.4109159,13.0035914,9.015255272,4.159277458,1.089274159,9.554703749,6.277531624,18.06126974,10.28450183,84.44725239,0.947306627,10.68783019,29.95482559,71.60575621,8.956542669,22.61648748,36.49042442,68.628876
2019,4,24,36.18392774,23.93480587,6.669371786,23.59798918,9.459761802,12.52663762,3.45773984,6.463519972,13.10261959,4.367600145,84.41944135,2.760711259,20.45942132,30.13288782,68.99713579,10.02001508,23.87178706,37.77417192,86.721756
2019,4,24,34.91833292,24.35581942,2.326589498,40.01592382,10.61235859,12.31442852,14.9979017,6.114625483,14.78425912,7.929697367,124.0854447,3.709911286,5.421826434,30.59298384,65.77226296,0.813632438,24.2607445,36.69640724,100.82542
2019,4,25,40.02102209,22.24425658,14.73897819,18.79327011,17.56063841,6.646907833,9.040490596,4.934882081,10.03993489,8.866331168,38.93020919,0.00014416,43.0574154,31.80034446,62.00895929,6.709856593,26.30572084,35.03091072,92.82299
2019,4,25,15.67452747,9.518888108,10.01198844,19.12744469,10.38393427,14.5064107,6.137703658,1.82268818,14.10361964,4.721980892,135.4987384,1.91781122,42.72978074,26.28079547,70.64530548,0.076114462,23.63246421,38.70398087,64.53442
2019,4,26,37.34165659,15.12119372,11.9020218,15.01140432,6.464588609,12.71642956,12.18508344,5.919619245,15.55803544,8.644869939,103.8495633,1.87088312,39.53128779,30.95102703,66.24843214,7.489914235,19.89320688,36.10777592,86.09127
2019,4,26,34.65232713,18.80366157,7.989933681,21.35102024,14.89807661,6.038389252,10.63078873,5.602231209,15.920244,2.57682335,89.87551396,4.945550649,11.91990386,33.92326841,71.57341669,1.869693305,24.58486019,31.996935,88.2953
2019,4,26,25.08886157,19.54346723,19.82508839,23.64601443,27.29259135,18.83072564,4.494930083,7.312917717,9.708798339,5.856426709,76.91548631,0.365716495,37.97777656,33.51039306,54.92740879,2.233730192,27.55878966,37.97518129,93.26355
2019,4,27,23.8186337,19.09706116,13.41825885,36.18289239,7.814721408,8.068984701,8.091863843,3.089896637,12.66408033,5.510773865,55.93482733,4.025342348,37.87831501,29.65064676,76.30170433,2.640265968,24.28666783,33.21106559,81.85259
2019,4,27,21.87214069,8.664333234,10.54093489,17.08454687,16.78931945,3.628860698,11.35853887,5.948819491,17.00262795,4.482507668,91.62392156,2.997572732,25.06683434,31.48944548,75.55310785,4.451908073,24.34835965,39.70262856,69.24423
2019,4,27,48.7288938,16.78182499,11.17365055,12.71267568,14.75623581,20.15578407,3.904524843,3.377723057,16.770019,6.415837577,73.15451978,3.299612752,28.13607558,35.23842765,60.20141021,1.23429794,28.86185309,38.37816283,99.35242
2019,4,28,37.74900066,13.03277755,15.96202349,32.15915025,3.450648923,5.090754061,9.413855357,6.735731369,12.12478145,2.774483422,101.8160679,1.617577202,20.62967895,28.34578893,71.20267185,13.34667456,27.50753612,36.61161162,85.65163
2019,4,28,37.21500632,13.66841652,9.193807828,29.30375083,28.25807603,2.847303487,9.085565454,8.027628924,15.76717572,5.219902059,131.1701447,3.686293557,20.73812331,28.33699171,72.59893597,0.024187895,26.42842236,36.51119268,96.1476
2019,4,28,32.98573361,20.45738346,10.1514175,13.68566367,14.69644374,12.00744009,8.775608079,4.23515494,13.09715911,7.160530601,129.965208,2.578464111,43.17868485,30.76557412,57.31895282,13.51568106,25.10564935,35.81002562,85.80893
2019,4,29,37.26741754,26.60148558,18.93805505,23.54686799,15.00531543,4.351005794,8.797175919,5.141309774,12.21598925,6.557648471,116.9580214,1.515213437,18.01353435,27.08242098,91.22321049,12.28950913,26.35161535,34.0906253,98.38391
2019,4,29,31.9487043,23.47751326,16.68819163,12.26709594,15.55082401,13.94351468,5.859960173,4.353697666,11.97264837,9.904108103,97.65689734,2.713911848,37.277063,30.11402148,67.45610071,0.862813865,28.9979124,37.60117669,89.219376
2019,4,29,24.67669764,14.7052236,5.326077434,33.38617766,10.32068184,5.252872984,14.76324174,6.58666815,20.53687783,7.834326646,95.54716503,1.202024553,43.47168931,33.41584778,64.92784422,8.677940142,25.1053881,36.42456595,85.09595
2019,4,30,20.93020776,22.10419972,8.988856499,22.58572036,15.20343143,7.026557345,10.10100278,0.239831181,13.4658285,4.879054179,110.5230646,0.98160358,16.732032,38.44447147,70.86092539,2.74224481,20.05772547,37.19122368,81.84001
2019,4,30,25.94430035,8.663886751,15.10626547,5.82997003,17.14841567,9.693374529,8.969143109,2.117136173,14.46852751,4.562044601,119.6729782,1.96666773,18.95566296,34.74240006,84.62818952,1.033733636,25.41163701,35.49020426,72.90718
2019,5,1,27.17771084,22.60833184,19.68187691,17.69483802,22.45481744,12.80042379,10.39343737,5.884933737,17.76013802,5.639928647,168.5296961,1.967995939,11.54339447,28.87108064,67.52210256,2.218450161,27.10874517,35.0527396,98.2184
2019,5,1,4.128846411,18.72351393,12.54902048,26.38955286,10.88189563,16.93010492,5.776248964,3.906458907,16.6786291,4.149183615,68.40547975,3.588264986,27.17596763,25.37611632,77.78346708,2.846546231,31.54756163,35.24196792,66.234314
2019,5,1,18.23348596,21.48804063,5.535700859,19.71290525,14.94980406,6.928309252,9.902409433,9.897823996,8.753547845,4.643477922,107.1451582,0.529855255,23.49550634,29.77661093,72.94918686,0.209090726,25.77707945,35.44022669,69.89694
2019,5,2,29.20062319,20.1352382,3.851075263,10.98714637,9.512949276,8.951838447,5.407664099,4.447519138,18.0332708,8.352962955,47.30712852,1.422096963,17.59787049,35.96854556,68.63154903,1.905039376,22.28301951,33.46349614,75.73395
2019,5,2,34.5118043,26.96382276,8.77741945,13.50926195,16.37685196,6.429517431,7.300334217,6.479357618,5.504437096,4.058145967,99.84761304,0.702868829,10.84347347,29.61531262,83.28093579,0.858769753,29.82094118,34.11293795,82.052765
2019,5,2,26.28010723,12.87471121,16.81691184,34.553597,22.94796768,5.785701026,6.98835575,5.8096845,21.11698118,3.187761904,55.09377088,0.591384798,39.06467752,33.02837704,72.51364921,1.815957615,23.20955688,35.10588874,92.36934
2019,5,3,20.25996466,19.20858041,17.4000017,19.00328835,16.82362939,6.224177936,6.185773905,2.807729989,0.499591136,3.878093202,68.29206837,1.505546674,48.85841187,30.05662379,73.55304362,1.931731982,23.95514553,34.33659898,68.81068
2019,5,3,17.91924524,23.26434121,8.328727602,27.31279715,25.20532134,11.25180461,6.822580853,4.138005403,10.24899226,4.998955547,65.8137639,1.63317157,30.4166924,24.29464546,63.75558443,4.312529885,26.21555942,36.31355952,76.29941
2019,5,3,30.43350188,17.44171346,14.47266468,9.539443416,0.356432023,10.34366006,11.89168113,4.829214192,10.62369644,3.813526059,123.0585403,2.073737852,37.64403891,29.89648513,68.48651954,1.492615558,18.68481895,36.40203166,74.119
2019,5,4,25.3504879,21.45046028,14.00867188,23.47459585,18.9231116,17.64639095,8.096712326,5.047808721,13.42113329,6.76249177,104.3274319,1.724452617,12.52747426,28.75411415,72.98165557,2.3564146,29.3641206,36.46784593,88.73802
2019,5,4,6.975669844,8.862538559,14.53164138,15.05155233,13.40844911,12.93780954,6.966698676,3.55780399,3.014349548,5.4924368,123.2948099,2.673757421,11.93094919,32.05728276,71.22693661,1.793840489,22.41406233,32.30313222,54.750816
2019,5,4,38.56784517,9.258656529,11.84806174,34.6580974,15.72355373,16.72268169,7.690819261,2.937591036,12.35446843,4.83640061,83.68118421,0.746814933,20.30913475,33.5285191,59.55114457,2.994031771,28.53126626,34.43525249,93.70914
2019,5,5,38.27016647,28.82937296,12.84004178,13.01728846,21.22319929,10.13963097,11.64787812,6.551327827,4.374575478,5.526026504,101.0363916,1.395156142,32.51231498,32.92550809,53.68658385,2.718077053,19.92054486,38.15984264,94.62767
2019,5,5,33.26429427,16.73221272,7.340210005,18.27993152,20.96236901,11.61675046,11.32359511,6.117926006,12.64171918,4.775479618,83.36122719,0.511602796,38.95340226,32.42506892,44.45431059,0.148577456,26.60090337,33.60303928,85.65213
2019,5,6,31.11244566,15.78509956,17.20408072,25.40462584,24.95463426,7.921599831,10.99641528,5.615026836,13.18476715,8.319714788,72.5580924,1.717088624,15.41239173,26.3846352,84.19708827,0.171547524,26.66479298,31.67376345,91.1723
2019,5,6,42.7808226,16.51445663,9.72943558,23.36992814,10.25045837,3.10124684,8.293728561,3.952757874,20.37418634,4.720743873,69.68754065,1.690579275,19.77443691,32.24080073,67.79199756,6.468533063,28.38226432,38.61969663,92.27472
2019,5,6,37.79523924,25.07286868,17.68819215,26.68569088,9.496184609,12.88324969,9.61820765,4.385405135,18.81481952,7.674302974,127.9514337,2.875593142,31.24876846,31.55167969,82.70122263,0.729646778,25.36951634,36.12376303,107.03133
2019,5,7,31.40777274,9.995054628,15.7730786,18.61115622,14.36204462,10.45762056,5.057642666,3.627668591,2.416809151,4.776108302,63.12615174,0.61267246,15.41663115,32.40526079,97.97782185,11.36948138,25.29643689,39.20483384,71.834915
2019,5,7,23.85106886,21.31723207,16.46407437,20.58333526,19.57519851,8.423295027,6.740393534,7.723418067,5.329844932,5.157015586,64.29571272,2.00389525,37.41823113,31.31789709,70.51353524,2.158713475,26.92966692,35.46741187,79.08688
2019,5,7,38.30469147,25.03436169,9.71667656,18.74658185,16.21685852,3.84962017,9.494178515,4.684260762,17.00758791,6.300207658,172.1119816,1.663556757,16.23564997,34.90404376,57.19398496,4.697870522,23.99852576,36.78698317,100.95448
2019,5,8,29.19209549,26.28274167,11.41698185,22.71509294,25.9074665,12.96655558,9.248540035,6.384781209,12.88318515,6.818342677,68.90066592,2.134419954,28.55851408,27.7933948,79.61983455,2.025620934,25.70390971,36.99453792,93.05449
2019,5,8,23.23038899,10.26686088,14.30440759,24.59405911,15.50813717,10.17617632,6.957560619,3.358695175,16.08111359,5.67500455,76.98257178,1.389685541,30.80501785,29.50353945,101.5540706,2.324640026,24.660412,31.0959159,76.39727
2019,5,8,32.52297514,11.3061234,9.200033588,15.59064951,17.66569722,10.81978048,6.541470041,4.582558181,21.32510105,5.895120999,65.05540175,1.456437772,29.3655929,30.56943644,61.69920346,0.021229665,22.66697037,37.60005983,80.9958
2019,5,9,36.45102945,22.39094198,4.93242775,31.51786071,22.18416226,9.301325234,6.673591297,6.094760935,8.684133709,3.982637092,77.32025586,1.701209469,20.804253,25.67562973,63.40908996,0.723869852,26.75711459,32.28399674,89.37698
2019,5,9,25.46305209,26.28344267,9.609350446,15.03187125,6.978039374,7.439190829,9.812839459,7.284251567,14.28366388,8.180722183,116.0800501,3.533754371,16.93414156,27.65853761,72.33497543,2.87101621,23.70737289,34.93618814,79.81155
2019,5,10,23.36645255,18.54279368,13.44464425,8.420878915,3.166145221,13.98013533,10.37045944,3.716811963,7.90742667,5.705615654,87.75131242,2.016536606,39.969129,29.12496429,98.38461998,2.423812734,23.9496714,36.88677474,65.89182
2019,5,10,27.72666663,21.1885263,19.47813287,9.097055171,18.09547566,11.29911556,1.889216156,4.952085261,10.31975482,6.329029187,123.384435,3.084512898,35.11180815,29.26832988,59.21083917,1.356829632,27.26128778,37.92403504,82.606255
2019,5,10,27.29194766,27.52140682,8.887119731,24.56223173,11.86388056,8.420661777,13.73617732,6.261650734,13.81070374,8.795251045,96.398018,1.50045771,0.0338399,34.73264409,90.34099228,4.029430047,19.07935105,36.79699935,92.16994
2019,5,11,18.98014766,10.62697619,10.82228183,19.21836164,17.66399424,12.7146607,6.727549662,7.415726956,17.86233205,4.399476593,59.77477914,2.920933745,0.987963768,23.76356051,83.99203525,2.733292652,23.07404987,34.99878112,68.33104
2019,5,11,11.25861371,13.3679671,12.39498139,20.13480976,13.97595773,13.38182899,8.809537537,7.719030819,16.5989049,2.17983004,114.9838703,2.002010115,21.68361785,33.99108063,83.41574977,6.60030892,24.77841348,37.25964709,69.25375
2019,5,11,36.80814784,24.17690446,9.423793473,13.92317979,15.81696203,7.596283809,7.298715353,6.226675109,6.563367874,6.182580479,75.22502035,0.004349921,18.28406215,32.25253425,71.85092064,3.748851863,19.83739234,37.34673135,83.52177
2019,5,12,35.61701712,29.71232781,1.843621572,7.322862095,17.6725704,5.990568029,6.066118129,3.680436807,10.20625993,6.824064312,128.8755621,3.381216653,25.24595616,22.4837298,67.24551509,7.995585464,24.15757251,35.3895852,79.54357
2019,5,12,13.02597271,14.23219198,8.934956213,26.56221889,23.93459467,6.735670171,7.520344097,4.546826013,14.4597175,7.45374394,99.20463941,3.024183431,34.54639938,34.07253165,87.43269447,3.152547818,26.843586,33.81607957,74.60775
2019,5,12,40.88878239,16.46596074,12.07082439,25.59717854,13.01986348,19.15459856,5.92483915,4.564964773,10.54677304,5.126614782,80.44696162,1.899148193,22.94052091,27.88495763,75.48934003,3.837812704,25.07481433,34.69003538,91.21113
2019,5,13,2.931416813,13.62071812,20.98294819,17.91364153,8.353074193,9.224947829,8.970886745,5.126848637,16.28145253,6.635573974,116.41632,2.450874997,31.33976791,35.23273719,88.63614012,1.656721628,30.36789618,35.0354498,67.06749
2019,5,13,22.92775144,16.81880593,14.44680596,26.96981883,5.478306154,7.624359679,5.613613689,6.614199451,14.30585721,4.641576491,78.79860405,1.722206695,19.47596302,31.82515874,75.21156855,0.060380961,26.03339629,31.57438405,76.55165
2019,5,13,27.16196823,1.944133224,14.81860322,29.42845597,15.42947009,10.31294219,8.051627093,4.562519952,23.46547296,4.780612384,88.04352011,1.539649882,23.08335381,25.3229111,78.37252132,15.04861403,25.122059,37.57915345,78.96857
2019,5,14,18.76621081,3.676036987,2.893377897,17.59627622,12.36892752,11.40821253,12.10447995,6.545303412,6.281641605,7.967204362,76.97869618,2.3830997,26.33999527,25.09046683,63.29398975,12.1960886,24.09037682,37.08620958,53.756733
2019,5,14,19.99197858,7.24562058,10.33058579,22.38953145,16.88600488,9.948103928,9.404825876,3.467893027,8.234282755,4.880297819,64.56682642,2.005103567,2.952687752,28.85312559,73.44931299,6.84957818,28.28414041,33.64484718,62.76014
2019,5,15,32.82669219,24.81272845,14.37420016,9.821958061,21.15913671,13.37650222,7.762447823,2.355907705,5.104923592,3.215195411,157.3148658,3.037957542,43.96510654,28.26755752,73.55739425,2.696140871,28.59821327,37.88213789,85.71097
2019,5,15,32.0161088,22.52564702,17.22597571,9.535195455,15.54441818,1.155521418,13.15366408,6.220701133,17.56724137,9.432818434,75.45655797,1.552827048,35.93023178,31.28134802,87.75423568,1.318894863,23.25457438,37.50276052,88.64763
2019,5,15,32.25022898,12.61183247,13.86124556,18.90576494,11.76467436,11.80000976,7.020311199,9.076273132,0.471557321,3.859089424,92.03864597,2.701525704,33.41141909,34.19577132,77.86925122,2.66825154,29.02549723,35.65090983,75.162506
2019,5,16,33.00729038,11.2659672,21.92076324,16.0189384,24.04830513,7.752819628,4.762964116,9.024400383,19.56733815,6.074504052,140.9542494,1.79912022,23.52773951,35.03159424,86.7223382,1.045396866,23.36224282,36.67607686,97.5986
2019,5,16,16.47963558,6.344743861,10.40181588,28.61889379,9.533205223,13.16313342,8.541564728,3.754138658,9.497682345,7.200551173,138.6087632,2.959013237,30.88989714,28.94605533,65.9358493,2.990452209,20.83538463,36.11091084,65.70902
2019,5,16,17.42102433,18.28206207,3.257423008,20.80003133,23.79670481,3.40057693,5.716354372,7.446737846,8.827018995,8.848061707,139.3911098,0.053675692,23.69667094,28.72684799,81.60416734,5.488942571,27.55206239,33.49663717,70.36002
2019,5,17,22.92693943,22.38170834,14.67842717,8.510641414,20.78130975,12.08655219,7.887761171,7.243646003,14.95886303,7.689192875,175.4543989,3.404437627,4.732824394,30.12539624,72.25115716,1.239240736,22.54360869,34.52629015,86.40702
2019,5,17,18.71403285,13.37974285,15.25489467,21.49154749,20.02970764,11.54309163,3.108169716,2.936479526,11.79941432,4.461311016,95.84609823,2.64253274,16.26254201,31.23722098,86.7064573,2.212822408,25.16743293,41.47473486,73.09711
2019,5,17,57.20026332,22.46262238,8.870792851,26.76602973,12.60286704,10.0634499,10.26421104,7.725361533,15.86546175,6.535743672,57.1923201,1.564084914,17.29075259,26.01806407,83.18331137,4.880401167,21.78073566,35.10111698,108.27956
2019,5,18,34.16020166,12.89679208,13.26074097,10.96072951,9.107141697,15.64474865,10.05205002,3.492769704,12.38187857,9.225948014,94.81661881,1.566929629,27.04358509,26.5349126,91.09073806,2.7619381,21.30660778,37.54297637,77.250175
2019,5,18,26.32199201,19.08793502,10.91558306,2.970022578,9.581077503,12.36949444,9.248919305,3.70278368,7.78644259,6.294456738,160.3284381,0.66785914,22.72129136,30.64990117,71.14767314,5.464841391,26.04342074,36.11881502,69.49915
2019,5,18,29.66565784,22.1812279,20.96121852,21.66132827,12.15461456,11.42023742,6.412369434,4.261393984,12.67858004,4.231661788,62.14472913,1.884753223,29.61304578,27.0210186,67.21625715,2.109965667,23.88168472,38.64933939,86.07695
2019,5,19,26.55908482,3.616411391,8.291280557,36.30148115,13.72287414,7.65997218,7.245406541,7.05860644,13.71172394,8.624273595,98.80535063,0.097280317,20.47413546,34.98117669,81.23140946,5.324082985,27.11522004,38.62592715,79.58217
2019,5,19,20.79628926,18.7115531,8.20311024,28.55442224,18.74950417,2.573406825,6.577250064,4.080921959,12.02459305,6.595981665,125.7598078,2.05877629,21.66114223,30.2410053,77.13680287,5.31607282,27.79753469,37.48214683,77.58153
2019,5,20,32.33169865,36.24161883,14.61944037,18.75187427,32.34733554,13.83590008,8.626029428,4.003971818,13.2290674,8.019612841,96.81690749,2.30320818,36.64272273,30.54980515,78.69935636,3.022181125,28.23002094,34.93214404,108.62716
2019,5,20,14.06753516,30.9221705,7.226805096,34.33497061,13.21652059,18.61474554,9.548392004,5.117292194,13.25623155,2.04509795,91.13590073,2.848460246,33.07690098,30.0502927,64.03802681,2.91720127,23.91424322,36.29158531,84.13697
2019,5,20,25.17233391,27.15594112,15.79254647,48.6972777,16.67881546,6.899743116,11.22516864,5.506957161,3.763428148,6.734101118,97.05599954,0.793537328,28.96912592,24.77135088,69.88628648,10.32354414,28.51084459,36.69148826,95.14436
2019,5,21,28.46025165,14.30547402,8.490759549,19.06376932,23.0428707,10.55481801,6.582204616,4.659092454,16.12322184,5.556759076,103.6620612,1.98404056,12.78122768,28.46331703,54.90865774,0.208720769,26.67346635,37.90175526,80.93976
2019,5,21,22.17881161,17.20135349,7.38551914,20.47174966,9.049515512,4.383737429,11.85268897,1.357883572,6.715995906,2.061293269,113.1392485,2.38122274,23.80761684,24.99965194,71.22798496,2.533738264,28.04410084,34.05148253,62.268612
2019,5,21,24.31611314,14.50093336,0.59175276,20.66290844,10.40742385,4.243597827,2.635202375,5.803854738,7.19360279,5.93908305,97.61020394,1.137819003,24.0115146,27.94253631,92.77383247,2.951836095,29.37289903,35.16298223,61.594296
2019,5,22,29.0976857,18.31368249,2.646561692,22.05856895,9.110859531,5.516827553,7.716608757,4.926952785,19.81354255,5.647146416,126.5363167,2.321146808,22.97467255,32.29373512,79.52061054,1.914141551,28.06091692,33.64549371,80.47148
2019,5,22,11.22705015,19.84859987,12.3473528,16.93641836,16.40686705,13.13319911,10.65959659,2.734299182,15.83426052,4.580682176,82.37611699,2.570035322,28.44434856,23.80178693,76.45684198,7.774634815,26.09986849,39.84005653,66.275314
2019,5,22,23.43156567,37.6564933,25.46261487,20.72225475,23.71140562,3.877672213,5.976321384,8.178272657,17.43177377,5.292169554,80.25002777,1.733017808,13.74059949,33.16288006,76.73270845,18.51212613,19.44767201,36.02475046,105.58921
2019,5,23,23.06970508,24.2479743,7.689097459,27.69691602,15.23353886,5.753543739,8.686236609,5.32674436,10.32459884,8.107540167,57.46869296,2.091640363,15.67757624,26.73682512,74.85004555,1.692632677,25.39839011,35.32622753,77.5905
2019,5,23,30.33717484,11.68854305,10.21726967,27.2234584,11.44768459,6.962239071,8.250463093,3.526828026,10.13780853,5.77366158,128.6549161,3.892340822,33.95196859,27.64300059,85.62760997,8.183711586,20.88413167,35.63626235,76.964226
2019,5,23,27.28913249,14.92885063,14.90163288,28.97072107,7.611280226,13.48900872,8.926600912,3.760135287,15.81605034,7.135154576,129.5839247,2.131992672,16.95414344,24.67119297,89.33240877,0.854084946,24.78305854,37.47937647,83.34197
2019,5,24,11.19592278,24.31871799,12.00203416,24.49321217,15.30166189,7.738173539,10.07471842,5.101170788,10.5248075,6.523814017,92.36293632,3.144781955,30.47096138,31.33331717,73.55723789,10.02431539,20.96250176,34.543025,72.64374
2019,5,24,11.24254548,14.77763396,16.31161289,21.57294342,14.26330065,11.40454448,2.758570825,6.583212083,8.215465244,2.575100583,84.30397969,2.391535264,25.35677097,28.64837544,66.71554909,0.494332907,27.99716511,36.33373972,62.83267
2019,5,25,38.07193002,1.811743831,13.50086654,15.98975273,0.288996124,7.633724184,9.980815549,7.061522614,11.17129675,5.671812176,115.1528114,2.403247493,30.90881086,31.36719371,80.16660307,0.359332594,25.35106557,36.09447353,72.01854
2019,5,25,33.25774559,16.48462366,2.15313517,13.4222587,4.7954931,10.46202075,13.54100706,5.37675293,6.328930979,7.614755501,79.8606384,1.622870287,30.80618615,28.66341472,67.39152683,0.224805536,24.36742783,36.61417543,67.850914
2019,5,25,15.32512565,17.41476498,5.401666948,29.56791689,14.70918976,12.06120588,3.213167048,0.745451678,19.04211872,6.864550845,121.7851589,2.881398317,47.16307086,25.66850301,76.92818177,0.390553656,21.95773764,36.46519965,75.01881
2019,5,26,21.37326767,19.99419429,8.988627101,20.74279167,14.11877383,6.410831163,3.273463436,3.876571468,3.992694493,10.33557431,100.0915105,1.997479525,21.17140066,28.20479363,72.56971529,6.993425848,30.30576566,35.49507836,69.15285
2019,5,26,38.92566653,19.14427115,12.72734278,16.75866894,20.061038,8.846924011,5.714986407,2.29838964,9.701489337,6.093835525,81.85363893,2.31755003,37.26874767,29.25512845,63.30883895,0.246949311,27.83638376,35.82784203,87.701904
2019,5,26,18.4480152,23.37903129,9.155651214,22.90581347,8.555314943,9.709988629,7.080310518,3.538047294,11.55325048,5.043598439,69.91096588,1.720594466,18.37965374,28.00492583,86.51518126,4.247402722,27.70860494,38.9326064,69.280045
2019,5,27,30.01390436,19.64780178,9.778025305,20.1145867,12.6197273,13.29120591,3.880525172,5.702538248,5.015373677,9.033637699,129.685258,1.64426085,24.07753705,28.87383452,83.35730715,2.931141537,26.30120105,34.30886822,79.257996
2019,5,27,19.71554957,20.91498194,7.495075043,11.42446286,7.551124619,10.16550833,3.350270621,5.968437369,9.869743942,4.369423343,78.5064559,2.363432524,24.46757265,33.84503423,89.89182064,1.726583712,24.94811439,34.01974364,64.14379
2019,5,27,8.790660311,15.24968068,12.65331619,11.24764523,9.998046788,7.484417337,9.622608031,5.383908611,18.91495728,6.106435034,110.7822672,0.751743131,15.0696415,30.88696125,48.11210909,6.917963281,22.43107545,40.32220885,63.66006
